transaction_id,user_id,timestamp,hour,is_weekend,merchant_category,transaction_amount,balance_after,monthly_salary,impulse_label
264b5948-bf0e-4af8-859d-6a3365b50831,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-09 14:00:00,14,0,Groceries,2045.82,61274.1,82697,0
05a256b9-eb0f-4754-a652-a22b8c67b064,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-14 06:00:00,6,0,Electronics,1703.68,54729.64,82697,1
5e4e2e53-54f0-4526-8f7d-cbc52ab539eb,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-14 08:00:00,8,0,Fashion,4840.78,56433.32,82697,1
d0016cf5-3198-4bc2-a33c-4a4f6975c134,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-15 06:00:00,6,0,Groceries,1800.9,52928.75,82697,0
90a36df9-ca6c-495d-9efd-097520f9e5e5,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-15 16:00:00,16,0,Utilities,1291.32,51637.43,82697,0
ff663302-2c24-48ae-8b76-50ab37e05ddf,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-16 12:00:00,12,0,Entertainment,1267.82,50369.61,82697,0
24cd4678-d4f8-4889-a59b-47af0cecbe31,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-16 20:00:00,20,0,Entertainment,964.22,49405.39,82697,0
5e91ec0f-d84e-4f78-9bc2-f039c58aee59,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-20 00:00:00,0,0,Utilities,1629.41,46192.01,82697,0
3b8923f6-bdd7-462f-8ba5-be99e1938fc4,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-20 09:00:00,9,0,Groceries,1583.96,47821.42,82697,0
2aad20f4-2ab5-4d4a-908e-76a02834b007,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-21 14:00:00,14,0,Groceries,1263.6,44012.99,82697,0
722a71a8-fe1e-47a2-93bf-569f3206aff8,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-21 19:00:00,19,0,Utilities,915.42,45276.59,82697,0
beacc384-ed0f-4f2d-858b-ae6fa68c2ddd,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-22 11:00:00,11,0,Travel,1546.12,42466.87,82697,1
87bda938-2545-4dbc-8dab-c039478433a0,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-22 19:00:00,19,0,Luxury,2936.09,39530.78,82697,0
31d6c3ee-b901-49cf-be5c-61383e00db94,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-23 22:00:00,22,0,Groceries,1423.86,38106.92,82697,0
48b65c94-fce2-488a-9e18-1105e11e18ca,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-26 00:00:00,0,1,Utilities,1621.72,34890.2,82697,0
9131fe02-5cf8-42c2-b1e5-1b86be781ba7,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-26 15:00:00,15,1,Food Delivery,1594.99,36511.93,82697,0
0f5fb849-037f-42b4-93d9-da133c60abfd,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-28 06:00:00,6,0,Groceries,871.89,34018.31,82697,0
7d13df38-11b5-4ea0-bc8a-f3daf02917f0,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-30 10:00:00,10,0,Groceries,1202.31,32816.0,82697,0
d019f927-616e-4349-8b90-aea22512180f,44e71b06-2beb-456b-9647-e792a0410ae5,2025-01-31 18:00:00,18,0,Groceries,802.17,32013.83,82697,0
5431ccc2-2ee3-4b90-951b-bd6ff9fbdde1,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-01 21:00:00,21,1,Groceries,1015.24,112299.94,82697,0
3de5b662-565b-404f-b1e3-d39f765ca69e,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-01 22:00:00,22,1,Utilities,1395.64,113315.19,82697,0
c621216a-c51a-4ef5-9e34-5869eabdbb3c,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-03 09:00:00,9,0,Utilities,1834.83,110465.12,82697,0
12602483-df8e-430f-927b-074d86300713,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-05 14:00:00,14,0,Travel,1863.57,108601.55,82697,1
d595d9e2-1d1b-4ae6-8a4b-cca9baa0c3a4,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-06 07:00:00,7,0,Food Delivery,2169.97,106431.58,82697,0
b00b38d6-5d91-49c8-b91d-c63fe253f8fe,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-08 02:00:00,2,1,Utilities,1196.11,105235.47,82697,0
7679c4ad-4cc0-4a9e-9764-6aa8463c2bc3,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-08 06:00:00,6,1,Groceries,1251.83,103983.64,82697,0
b8c53a58-632d-432c-bfca-ce933bd85394,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-09 08:00:00,8,1,Utilities,1756.51,100713.0,82697,0
4b69fada-1d54-4aaf-8e40-647d53719994,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-09 09:00:00,9,1,Groceries,1497.23,99215.77,82697,0
af677fa9-c18e-4e70-aa23-c7d9cedab319,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-09 15:00:00,15,1,Utilities,1803.53,97412.24,82697,0
62ede443-f7b4-451f-9d11-19b220fe3aa3,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-09 19:00:00,19,1,Entertainment,1514.13,102469.51,82697,0
1820ebec-3014-4a5f-af22-dae7c2ec8866,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-10 21:00:00,21,0,Entertainment,1369.11,96043.13,82697,0
45737766-44da-49e1-9090-69c7dcf75bce,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-12 01:00:00,1,0,Utilities,1614.24,94428.89,82697,0
a9dbafcb-e736-4359-894f-04e2cfeabae1,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-13 13:00:00,13,0,Groceries,1438.38,91368.47,82697,0
e4fa0de6-d470-4161-8069-78b9c31b73c6,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-13 16:00:00,16,0,Food Delivery,1622.04,92806.85,82697,0
19beb42e-6f4a-459b-bc65-2b73ff669a6a,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-14 09:00:00,9,0,Utilities,1568.97,89799.5,82697,0
30e9db0c-4a93-4156-8996-05879b463925,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-14 21:00:00,21,0,Luxury,880.27,88919.23,82697,1
067569a5-2af8-44e8-af7e-5719b0b0d88f,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-15 11:00:00,11,1,Food Delivery,1106.07,87813.16,82697,0
02853040-1e91-497a-bc5e-d2f9d82651ad,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-15 14:00:00,14,1,Electronics,3633.36,84179.8,82697,1
b63a0d41-100c-41bb-bb9a-7d4cf5295fc5,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-16 09:00:00,9,1,Utilities,2226.03,81953.77,82697,0
1f029e68-a0b3-4f09-8d45-0e9a3322ee66,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-17 20:00:00,20,0,Utilities,1097.84,80855.94,82697,0
baa3ff58-2d4f-4c2d-959d-76309c4900a2,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-18 18:00:00,18,0,Food Delivery,2228.0,78627.93,82697,0
c3c0a81d-67c3-40e8-9ff4-4d6eb48c150c,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-19 09:00:00,9,0,Food Delivery,1441.62,77186.31,82697,0
6ca3ead5-9d8c-4ce8-9623-144b20a20c82,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-19 11:00:00,11,0,Food Delivery,746.24,76440.08,82697,0
d42dd080-05ff-4e6f-9e68-f9132d35164a,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-19 12:00:00,12,0,Groceries,1018.24,75421.84,82697,0
3c3a2d8f-bda0-4b22-bba3-c736463f5259,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-20 05:00:00,5,0,Entertainment,2066.11,73355.73,82697,0
bde691cb-2f72-4d48-a378-c78d95e39397,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-20 11:00:00,11,0,Luxury,1810.72,71545.0,82697,1
4a3d2442-2a02-4565-b622-46e2b6c2916e,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-21 06:00:00,6,0,Travel,3314.79,68230.22,82697,1
5fba24a5-7847-4756-984f-632d78f4f140,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-22 14:00:00,14,1,Electronics,1706.09,66524.12,82697,0
278a3bea-3652-4e3e-9644-69d64023a1bc,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-24 05:00:00,5,0,Utilities,1490.78,65033.34,82697,0
4ee9cf4f-cf83-480b-8d28-39d9189cb0a5,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-25 15:00:00,15,0,Food Delivery,651.5,64381.84,82697,0
b6f43a94-3a0f-4c03-ac5e-6b14cd781799,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-27 03:00:00,3,0,Entertainment,634.17,63747.67,82697,0
00c763d1-79eb-401f-a5e2-e37bac5e745a,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-28 09:00:00,9,0,Luxury,1221.46,60599.03,82697,0
244613f3-8a74-4989-a57a-3b141d469ae8,44e71b06-2beb-456b-9647-e792a0410ae5,2025-02-28 14:00:00,14,0,Utilities,1927.18,61820.49,82697,0
f60dcc66-d66b-4782-b530-59ae734832a8,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-01 19:00:00,19,0,Food Delivery,451.23,56691.77,57143,0
90494000-db51-45bf-bc17-f4137d09b441,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-03 04:00:00,4,0,Electronics,1362.04,55329.73,57143,0
58bad5d0-102f-46db-aa39-88513c05dd92,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-03 14:00:00,14,0,Food Delivery,1316.07,54013.66,57143,0
8408792a-701d-45e9-a8da-c60296ec2fa3,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-05 20:00:00,20,1,Groceries,1905.77,52107.89,57143,0
31ab4853-d6c6-4d81-bde9-fb46ab461a4e,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-05 23:00:00,23,1,Groceries,2093.5,50014.39,57143,0
3a354924-2bf8-492d-9ba1-7ce3a7b29b03,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-06 13:00:00,13,0,Fashion,1407.61,48606.78,57143,0
0cedd3b2-3907-4a1f-b857-f76f87216c26,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-09 09:00:00,9,0,Groceries,1862.92,46743.86,57143,0
8ede172b-3011-4096-b722-776511106232,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-10 09:00:00,9,0,Utilities,1377.87,45365.99,57143,0
c2a2c1f1-e83b-48d3-84ab-2b6f32e07b3c,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-12 08:00:00,8,1,Entertainment,1681.35,43684.64,57143,0
1041d1e4-1450-4e36-ac43-4a589231db44,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-13 19:00:00,19,0,Utilities,1135.24,42549.4,57143,0
fa3cbf5a-b01e-41e9-8165-81b04f0c0b42,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-14 01:00:00,1,0,Food Delivery,1368.58,41180.82,57143,0
d925188f-747a-4d9d-b9fd-1af227f94cdc,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-19 10:00:00,10,1,Travel,1174.41,40006.41,57143,0
d668329b-8071-4d49-b0fd-6ee36b60cfc4,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-23 07:00:00,7,0,Groceries,1869.85,38136.56,57143,0
69244582-7084-4ec9-af8f-f16b218b6603,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-23 10:00:00,10,0,Groceries,1777.35,34587.41,57143,0
bcc152c9-8894-42a8-86a1-6621ef47031d,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-23 11:00:00,11,0,Electronics,2063.54,32523.87,57143,1
3cee1bf8-7761-4d4c-9a9b-79b663aa9171,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-23 12:00:00,12,0,Food Delivery,1718.74,30805.14,57143,0
d570cd08-a2e7-4328-a0d9-093aa3acf818,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-23 15:00:00,15,0,Utilities,1771.79,36364.77,57143,0
debde14e-5382-4eae-8f4c-b6671c092792,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-24 10:00:00,10,0,Groceries,2015.62,28789.51,57143,0
1488ec10-faa7-432f-abe9-225637961f80,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-25 17:00:00,17,1,Food Delivery,1168.24,27621.27,57143,0
1f34a7cc-36f7-47c9-8bb4-1eab2858bc16,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-25 19:00:00,19,1,Groceries,2190.51,25430.76,57143,0
77fc4fa2-e2e9-481d-ac53-ff98c245d1cc,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-26 12:00:00,12,1,Utilities,1388.53,21044.39,57143,0
8ac30585-7fe1-466c-a07a-a983290256cb,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-26 19:00:00,19,1,Fashion,2997.83,22432.93,57143,1
d3a507eb-24cd-42a8-9294-dc64f7cfe887,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-27 14:00:00,14,0,Luxury,1559.56,19484.84,57143,0
65178298-a801-4bfa-bce4-6b08453f5c58,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-27 19:00:00,19,0,Luxury,1723.3,17761.54,57143,0
4e5fc0c1-0b0a-447f-998a-d87cdfe1ee27,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-28 21:00:00,21,0,Entertainment,1960.82,14190.67,57143,0
361d8ea7-4294-4766-a25a-1f0f86d57486,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-28 22:00:00,22,0,Groceries,1610.05,16151.49,57143,0
a6f71296-6674-4ed5-97d3-e09c77fb7332,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-29 02:00:00,2,0,Electronics,942.84,12312.42,57143,0
ee8ca26c-61ec-46a9-9c3c-677b610fcd42,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-29 19:00:00,19,0,Utilities,935.4,13255.26,57143,0
076a71d1-5fd4-4a3d-9f61-5f7c013fa997,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-30 08:00:00,8,0,Utilities,2074.08,10238.34,57143,0
c5c97861-1e2f-4a83-8aa8-e7fafd3f39fe,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-31 08:00:00,8,0,Electronics,1460.45,8777.89,57143,0
98bc4e71-62a8-4d6b-965a-9f341b67a542,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-01-31 17:00:00,17,0,Utilities,1634.68,7143.2,57143,0
3f20a039-57de-43dd-b2db-9789dca0ec85,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-01 13:00:00,13,1,Electronics,2753.23,60099.39,57143,1
779ff3b5-235b-42cc-a06e-67208d7018a1,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-01 16:00:00,16,1,Food Delivery,1433.58,62852.63,57143,0
e154ae18-661f-4b9f-8985-acac77bac51b,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-02 00:00:00,0,1,Food Delivery,896.15,59203.25,57143,0
874a3fb0-70af-4ae1-9d53-b8695a0f3147,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-03 13:00:00,13,0,Utilities,1365.97,57837.27,57143,0
9316c513-79e8-442c-9069-1d00ebe5e79e,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-04 19:00:00,19,0,Groceries,751.47,57085.8,57143,0
3e03e5d0-4d52-4946-9ed7-f6c41a0912e6,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-05 08:00:00,8,0,Electronics,1462.45,55623.35,57143,0
b0d23bb4-a433-4cdf-ac71-3daee3d83941,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-06 15:00:00,15,0,Utilities,1526.54,54096.81,57143,0
efebd91f-04f4-4f7e-8a37-07423deccbbb,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-07 07:00:00,7,0,Electronics,3814.37,50282.45,57143,1
7e250a32-aa69-4289-b59a-9d2085fca372,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-08 09:00:00,9,1,Fashion,3233.0,45957.02,57143,1
f294f271-b06a-435a-befd-c1621db99a8c,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-08 13:00:00,13,1,Food Delivery,1092.43,49190.02,57143,0
823fa393-836f-460f-88fe-a3676534b17d,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-08 15:00:00,15,1,Entertainment,1064.58,44892.44,57143,0
a9b5b8f1-2b6e-4fb3-a871-c41b54c579dd,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-08 18:00:00,18,1,Groceries,625.63,44266.81,57143,0
ca2691cb-0af7-42f1-8831-e2e1a6b19751,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-09 23:00:00,23,1,Entertainment,1499.36,42767.45,57143,0
1ae83a0b-aaf8-4136-8fb0-a981d5ec3281,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-10 23:00:00,23,0,Utilities,1711.22,41056.23,57143,0
f35081d7-7587-41dd-96e8-7e6e251172d6,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-11 17:00:00,17,0,Utilities,1032.31,40023.91,57143,0
4aca40ea-752f-47a3-908d-dd4588d8469f,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-12 16:00:00,16,0,Groceries,1327.06,38696.86,57143,0
949144b9-39e2-4c33-bbd3-b1e5a26d23b6,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-13 03:00:00,3,0,Utilities,1877.45,36819.41,57143,0
55f5a57e-2425-4e3a-8459-06023809fc6f,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-15 15:00:00,15,1,Groceries,1446.35,35373.06,57143,0
b8e81489-0e2a-4d2a-8e05-b2d25cd50e3c,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-15 21:00:00,21,1,Fashion,2939.69,32433.38,57143,1
539f541f-c203-4e4f-8b44-e75634300f41,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-16 01:00:00,1,1,Utilities,1260.03,30257.3,57143,0
d6ae0fb3-8eb7-4fa1-84d9-b6c64d1e88f5,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-16 06:00:00,6,1,Groceries,916.05,31517.33,57143,0
3adea41b-6fe9-46d8-bf59-0e1b8b82d0e2,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-17 04:00:00,4,0,Entertainment,1780.01,28477.29,57143,0
b807d2e7-806b-4094-9255-4e707d461a1f,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-18 12:00:00,12,0,Utilities,1675.09,26802.2,57143,0
88d65d49-2dfb-41ee-ac11-888ce117de3b,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-20 08:00:00,8,0,Travel,1688.57,25113.63,57143,0
f9f1b608-bb9f-484d-acc5-1db1f0481c39,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-20 14:00:00,14,0,Electronics,5775.95,19337.68,57143,1
d35d1562-388d-4fc4-8c6a-bfa6572b79dc,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-21 18:00:00,18,0,Luxury,4658.62,14679.06,57143,1
cacb39b9-e207-4610-b6d3-3aec1fb72912,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-22 06:00:00,6,1,Travel,1578.24,13100.82,57143,0
9197d0a4-8bf7-47b1-826a-782a546fae7a,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-23 08:00:00,8,1,Groceries,1233.02,10119.17,57143,0
e4060fed-11a0-477f-8c44-9c05ead0d2c4,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-23 16:00:00,16,1,Fashion,1748.63,11352.19,57143,1
8f6214a1-0b1a-41f4-b572-20cabce854c4,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-25 17:00:00,17,0,Utilities,802.02,9317.15,57143,0
5e9d239e-c22b-4d3c-bd9b-eaa66f1f7787,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-26 08:00:00,8,0,Food Delivery,1016.81,8300.34,57143,0
a2bda02a-e7f1-4693-97a0-63aba0a15e03,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-27 19:00:00,19,0,Electronics,3567.66,4732.68,57143,1
15531348-c5a5-47c8-96b4-b18fde3303bd,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-27 20:00:00,20,0,Electronics,1190.0,3542.67,57143,0
e52362a4-f72e-4cdc-9840-532dcabfae6c,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-28 12:00:00,12,0,Food Delivery,1820.35,1722.32,57143,0
98cf73ed-c55b-4959-9c10-fadde6792120,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-02-28 13:00:00,13,0,Utilities,679.53,1042.8,57143,0
adaba420-7c17-402d-a3f8-a4a55192bec9,45a7b4f2-85c4-4638-acf5-102932b37ff7,2025-03-01 20:00:00,20,1,Electronics,3124.11,55061.69,57143,1
8c2f5bb0-18db-4ff9-bfd5-b6cbeda92c1a,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-04 06:00:00,6,1,Fashion,1308.38,69164.62,70473,0
f8c2fa48-5a67-42d7-bb67-80800e5d8732,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-05 21:00:00,21,1,Entertainment,1754.82,67409.8,70473,0
33f91ec6-eead-4af2-9359-0be068f33c12,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-06 20:00:00,20,0,Groceries,1915.88,65493.92,70473,0
9c05423d-8b39-4d5e-9bf2-6154efe0db39,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-07 08:00:00,8,0,Fashion,4214.88,61279.03,70473,1
86a8da4e-a4b5-482f-b93c-0e72d4a12f40,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-08 05:00:00,5,0,Electronics,4220.32,56780.79,70473,1
eed14ff8-b5fb-4484-98b1-d2d91182ee90,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-08 11:00:00,11,0,Groceries,277.92,61001.11,70473,0
1212fe15-3380-464e-ba29-208f1561dbaa,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-10 08:00:00,8,0,Groceries,1904.02,54876.77,70473,0
ca983d44-5fec-4328-ae0a-2637760a4bc6,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-12 20:00:00,20,1,Groceries,1815.59,53061.19,70473,0
c2fc6d6e-5e9c-4c33-baa7-b95f7ac156e7,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-13 19:00:00,19,0,Food Delivery,2364.82,50696.36,70473,0
1500e6f4-1143-47ef-bd9f-8ac560fbb859,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-14 11:00:00,11,0,Fashion,521.7,50174.66,70473,1
d1361494-baf6-474b-96e6-1ae81b365f86,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-15 00:00:00,0,0,Groceries,1172.37,47274.5,70473,0
ec3bce30-8ec9-488c-936c-af942e5f84c9,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-15 08:00:00,8,0,Entertainment,783.91,46490.58,70473,0
7ab6181e-fecc-4f36-8e81-4425117dda92,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-15 18:00:00,18,0,Utilities,1727.8,48446.86,70473,0
05909f98-2dae-46a2-9f49-0d65e0976b86,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-16 14:00:00,14,0,Utilities,2037.23,44453.35,70473,0
cfdc3ac8-809d-4f3c-bae9-f6c671a8cba7,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-17 20:00:00,20,0,Groceries,2034.41,42418.94,70473,0
020c1bb2-7e88-411d-9a5b-af3132defb6b,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-19 14:00:00,14,1,Food Delivery,1479.49,40939.45,70473,0
9aa8f7c0-abba-4f9b-a35b-3fcd4479e1fd,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-20 13:00:00,13,0,Utilities,1934.84,39004.62,70473,0
bfc1d5ff-658c-48a8-a42e-252492c189f0,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-22 10:00:00,10,0,Utilities,1451.72,37552.9,70473,0
aa628855-fe0b-4b9a-8f60-5ec8042b0eb5,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-24 09:00:00,9,0,Groceries,1230.45,34412.21,70473,0
7c9e891b-8750-4c74-8288-585a7c57b166,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-24 23:00:00,23,0,Fashion,1910.24,35642.66,70473,0
96448f86-1ce9-4cd8-bf04-ecbb115f7f72,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-25 14:00:00,14,1,Food Delivery,2227.89,32184.32,70473,0
4c8c42bd-3367-4570-baca-6895545db127,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-26 00:00:00,0,1,Food Delivery,1515.34,30668.98,70473,0
7b19e95f-6b7b-44c8-b677-907679bf5ac4,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-26 23:00:00,23,1,Entertainment,1892.04,28776.93,70473,0
0f0bf839-8783-4273-ad6c-4e6043d711c8,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-27 08:00:00,8,0,Utilities,913.14,27863.79,70473,0
c283ab3b-c16c-4bdf-9b26-2721acd22353,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-28 00:00:00,0,0,Entertainment,726.19,27137.6,70473,0
b616c5fc-c1f3-4fd0-bc2c-7e7a71075c13,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-30 09:00:00,9,0,Utilities,2017.52,25120.08,70473,0
ed79df5a-1391-4389-a2cb-3d8fd46b067f,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-30 12:00:00,12,0,Food Delivery,1693.52,23426.56,70473,0
b37263cd-8354-4df1-8846-5c8c30e758b9,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-01-31 16:00:00,16,0,Food Delivery,1006.81,22419.75,70473,0
ccbe1d6d-230d-464a-a8b4-219f2cc54a58,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-02-01 15:00:00,15,1,Utilities,1623.09,87412.71,70473,0
b4d99b2d-7be7-40e1-9e6e-804cfd4707c5,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-02-01 16:00:00,16,1,Luxury,1945.56,90947.19,70473,0
e811f32a-5ea3-41a2-ba9f-fdf4e6f99490,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-02-01 21:00:00,21,1,Entertainment,1911.39,89035.8,70473,0
ad128557-8812-4496-a69e-5b601c77aff7,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-02-04 05:00:00,5,0,Entertainment,135.11,87277.6,70473,0
ac1af639-afd9-41c5-9e4a-e7a649588af7,45f8e41c-cfdf-4dd6-bc30-c16fab612926,2025-02-06 17:00:00,17,0,Utilities,2031.31,84711.13,70473,0
